ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_For_Days,Family_Size,TotalSpent,TotalPurchases,SpendPerPurchase,DealRate,WebChannelShare,CatalogChannelShare,StoreChannelShare
24,1960,Master,Together,17144.0,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,66,4453,4,47,19,2.473684210526316,0.2631578947368421,0.42857142857142855,0.0,0.5714285714285714
3409,1984,Graduation,Single,36108.0,1,0,2013-10-15,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,3,11,0,42,4576,2,339,24,14.125,0.125,0.5833333333333334,0.08333333333333333,0.3333333333333333
7022,1971,Graduation,Married,76445.0,1,0,2012-09-28,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,3,11,0,55,4958,3,1410,27,52.22222222222222,0.037037037037037035,0.1,0.25,0.65
7943,1975,PhD,Married,36663.0,1,0,2014-04-25,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,3,11,0,51,4384,3,35,8,4.375,0.125,0.2,0.2,0.6
5272,1965,Master,Married,53843.0,0,1,2013-06-27,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,3,11,0,61,4686,3,562,27,20.814814814814813,0.14814814814814814,0.5,0.3125,0.1875
5453,1956,Master,Married,90226.0,0,0,2012-09-26,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,3,11,0,70,4960,2,2352,26,90.46153846153847,0.038461538461538464,0.17391304347826086,0.30434782608695654,0.5217391304347826
2565,1955,Master,Divorced,70638.0,0,0,2013-06-01,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,3,11,0,71,4712,1,1334,23,58.0,0.043478260869565216,0.21052631578947367,0.2631578947368421,0.5263157894736842
800,1960,Graduation,Together,44512.0,1,1,2013-08-30,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,66,4622,4,32,10,3.2,0.2,0.25,0.0,0.75
11092,1961,Graduation,Married,27116.0,1,1,2014-03-02,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,65,4438,4,41,14,2.9285714285714284,0.14285714285714285,0.4,0.0,0.6
5062,1963,PhD,Married,54072.0,1,1,2013-07-27,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,3,11,0,63,4656,4,39,13,3.0,0.07692307692307693,0.5,0.0,0.5
8969,1977,Graduation,Married,71855.0,0,1,2013-01-16,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,3,11,0,49,4848,3,1141,28,40.75,0.14285714285714285,0.23809523809523808,0.23809523809523808,0.5238095238095238
4656,1990,2n Cycle,Single,51250.0,1,0,2013-03-30,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,3,11,0,36,4775,2,710,33,21.515151515151516,0.15151515151515152,0.5263157894736842,0.2631578947368421,0.21052631578947367
4480,1973,Master,Married,60432.0,0,1,2014-03-09,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,3,11,0,53,4431,3,401,25,16.04,0.2,0.5,0.14285714285714285,0.35714285714285715
9971,1964,PhD,Married,65526.0,0,1,2014-04-11,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0,62,4398,3,506,19,26.63157894736842,0.05263157894736842,0.25,0.25,0.5
6729,1988,Graduation,Single,68655.0,0,0,2012-08-10,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,3,11,0,38,5007,1,1538,24,64.08333333333333,0.041666666666666664,0.2,0.25,0.55
1773,1978,2n Cycle,Married,12393.0,0,0,2012-12-04,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,3,11,0,48,4891,2,57,15,3.8,0.06666666666666667,0.4,0.0,0.6
9242,1990,Graduation,Single,64509.0,0,0,2013-08-17,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,0,3,11,1,36,4635,1,1722,23,74.8695652173913,0.043478260869565216,0.3333333333333333,0.16666666666666666,0.5
1764,1975,Graduation,Single,33955.0,1,0,2013-08-09,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,3,11,0,51,4643,2,270,23,11.73913043478261,0.17391304347826086,0.45454545454545453,0.09090909090909091,0.45454545454545453
6215,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,1,49,4501,4,31,14,2.2142857142857144,0.14285714285714285,0.25,0.25,0.5
10099,1984,Graduation,Married,55434.0,1,0,2013-10-05,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,3,11,0,42,4586,3,882,28,31.5,0.10714285714285714,0.23809523809523808,0.14285714285714285,0.6190476190476191
5423,1983,Graduation,Together,28359.0,1,0,2013-10-27,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,43,4564,3,16,11,1.4545454545454546,0.09090909090909091,0.3333333333333333,0.0,0.6666666666666666
940,1987,Graduation,Single,57100.0,1,0,2014-05-18,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,3,11,0,39,4361,2,311,17,18.294117647058822,0.11764705882352941,0.25,0.16666666666666666,0.5833333333333334
3011,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,61,4472,3,227,15,15.133333333333333,0.06666666666666667,0.4,0.1,0.5
3298,1956,Master,Married,52973.0,0,1,2012-11-08,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,3,11,0,70,4917,3,1152,39,29.53846153846154,0.1794871794871795,0.375,0.25,0.375
8286,1965,PhD,Together,51717.0,0,1,2013-08-20,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,3,11,0,61,4632,3,122,15,8.133333333333333,0.06666666666666667,0.42857142857142855,0.0,0.5714285714285714
9668,1971,Graduation,Married,18793.0,1,0,2013-01-12,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,3,11,0,55,4852,3,77,17,4.529411764705882,0.17647058823529413,0.3333333333333333,0.0,0.6666666666666666
5120,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,3,11,0,44,4961,2,1289,22,58.59090909090909,0.045454545454545456,0.2777777777777778,0.3888888888888889,0.3333333333333333
6097,1959,Graduation,Single,50664.0,1,1,2013-01-16,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,3,11,0,67,4848,3,561,33,17.0,0.2727272727272727,0.5333333333333333,0.06666666666666667,0.4
7019,1963,Graduation,Together,54414.0,1,1,2013-01-23,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,3,11,0,63,4841,4,211,17,12.411764705882353,0.23529411764705882,0.3333333333333333,0.1111111111111111,0.5555555555555556
7408,1952,PhD,Married,54549.0,0,1,2014-03-03,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,3,11,0,74,4437,3,233,19,12.263157894736842,0.10526315789473684,0.5,0.1,0.4
8041,1971,PhD,Widow,47111.0,0,1,2012-09-08,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,3,11,0,55,4978,2,1092,30,36.4,0.2,0.2,0.13333333333333333,0.6666666666666666
252,1963,PhD,Divorced,41003.0,0,0,2013-03-17,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,3,11,0,63,4788,1,601,23,26.130434782608695,0.043478260869565216,0.375,0.125,0.5
9986,1982,Graduation,Together,19444.0,1,0,2014-02-22,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,3,11,1,44,4446,3,54,17,3.176470588235294,0.17647058823529413,0.5714285714285714,0.14285714285714285,0.2857142857142857
3276,1976,2n Cycle,Together,36301.0,1,0,2013-10-25,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,3,11,0,50,4566,3,78,14,5.571428571428571,0.07142857142857142,0.5,0.0,0.5
3859,1947,PhD,Together,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,79,4621,3,1095,30,36.5,0.03333333333333333,0.36,0.12,0.52
3570,1969,PhD,Together,42731.0,1,0,2013-10-21,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,3,11,0,57,4570,3,244,18,13.555555555555555,0.16666666666666666,0.4,0.1,0.5
3783,1959,PhD,Married,52854.0,1,1,2014-03-24,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,3,11,0,67,4416,4,116,14,8.285714285714286,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.5714285714285714
10207,1978,Graduation,Together,22775.0,1,0,2013-06-19,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,48,4694,3,15,12,1.25,0.08333333333333333,0.3333333333333333,0.0,0.6666666666666666
10906,1948,PhD,Together,46681.0,0,2,2013-10-08,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,3,11,0,78,4583,4,425,21,20.238095238095237,0.09523809523809523,0.2857142857142857,0.42857142857142855,0.2857142857142857
3427,1955,PhD,Married,59821.0,0,1,2013-04-12,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,3,11,0,71,4762,3,734,34,21.58823529411765,0.17647058823529413,0.55,0.1,0.35
5209,1954,Graduation,Divorced,50002.0,0,1,2013-06-17,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,3,11,0,72,4696,2,638,26,24.53846153846154,0.07692307692307693,0.47058823529411764,0.11764705882352941,0.4117647058823529
10711,1945,Graduation,Married,69755.0,0,0,2013-10-02,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,3,11,0,81,4589,2,894,23,38.869565217391305,0.043478260869565216,0.14285714285714285,0.2857142857142857,0.5714285714285714
10785,1969,Graduation,Married,44078.0,1,1,2014-06-19,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,3,11,0,57,4329,4,41,12,3.4166666666666665,0.16666666666666666,0.4,0.0,0.6
2814,1976,Master,Together,30560.0,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,3,11,0,50,4686,3,31,12,2.5833333333333335,0.08333333333333333,0.25,0.0,0.75
6866,1969,Master,Together,35924.0,1,1,2014-03-23,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,3,11,0,57,4417,4,34,10,3.4,0.1,0.25,0.0,0.75
1665,1964,PhD,Divorced,64140.0,0,2,2013-09-23,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,3,11,1,62,4598,3,1750,23,76.08695652173913,0.21739130434782608,0.15384615384615385,0.38461538461538464,0.46153846153846156
6575,1981,Graduation,Together,56386.0,1,1,2012-10-27,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,3,11,0,45,4929,4,612,34,18.0,0.23529411764705882,0.5294117647058824,0.058823529411764705,0.4117647058823529
3829,1979,Basic,Together,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0,47,4520,3,29,10,2.9,0.1,0.25,0.0,0.75
3091,1981,2n Cycle,Together,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,45,4377,3,823,25,32.92,0.04,0.35,0.25,0.4
10141,1960,Master,Divorced,39228.0,0,0,2013-05-10,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,3,11,0,66,4734,1,20,8,2.5,0.125,0.0,0.0,1.0
5177,1974,Master,Married,58494.0,0,1,2013-12-12,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,3,11,0,52,4518,3,396,22,18.0,0.09090909090909091,0.42857142857142855,0.14285714285714285,0.42857142857142855
7005,1981,Graduation,Single,58684.0,0,0,2014-06-16,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,3,11,0,45,4332,1,813,23,35.34782608695652,0.043478260869565216,0.25,0.15,0.6
6409,1967,Graduation,Divorced,57136.0,0,0,2013-05-18,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,3,11,1,59,4726,1,1179,26,45.34615384615385,0.038461538461538464,0.3684210526315789,0.2631578947368421,0.3684210526315789
7485,1950,PhD,Widow,56551.0,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,76,4372,3,138,14,9.857142857142858,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.5714285714285714
8079,1982,Graduation,Married,22448.0,1,0,2014-02-26,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,3,11,0,44,4442,3,55,12,4.583333333333333,0.25,0.3333333333333333,0.16666666666666666,0.5
8395,1961,Graduation,Single,82014.0,0,0,2012-08-20,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,3,11,1,65,4997,1,1511,28,53.964285714285715,0.03571428571428571,0.14285714285714285,0.2857142857142857,0.5714285714285714
10352,1963,Graduation,Widow,34213.0,1,1,2012-09-07,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,3,11,1,63,4979,3,117,18,6.5,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333
4931,1977,Graduation,Together,157146.0,0,0,2013-04-29,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,3,11,0,49,4745,2,1730,29,59.6551724137931,0.0,0.0,1.0,0.0
13,1947,PhD,Widow,25358.0,0,1,2013-07-22,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,3,11,0,79,4661,2,32,12,2.6666666666666665,0.16666666666666666,0.25,0.0,0.75
1834,1978,Master,Single,35544.0,1,0,2014-03-08,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,3,11,0,48,4432,2,67,13,5.153846153846154,0.07692307692307693,0.4,0.0,0.6
2285,1954,Master,Together,36634.0,0,1,2013-05-28,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,3,11,0,72,4716,3,335,22,15.227272727272727,0.13636363636363635,0.4166666666666667,0.16666666666666666,0.4166666666666667
2295,1954,PhD,Married,62670.0,0,1,2014-02-02,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,3,11,0,72,4466,3,825,25,33.0,0.04,0.23809523809523808,0.14285714285714285,0.6190476190476191
1378,1972,2n Cycle,Together,50334.0,0,1,2013-07-24,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,3,11,0,54,4659,3,694,29,23.93103448275862,0.20689655172413793,0.4117647058823529,0.23529411764705882,0.35294117647058826
2781,1981,Graduation,Single,72066.0,0,0,2014-06-23,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,3,11,1,45,4325,1,1792,19,94.3157894736842,0.05263157894736842,0.25,0.375,0.375
1165,1958,PhD,Single,50729.0,1,1,2013-05-02,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,3,11,0,68,4742,3,496,30,16.533333333333335,0.3,0.4,0.13333333333333333,0.4666666666666667
1404,1968,Graduation,Together,34916.0,2,0,2013-05-15,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,3,11,0,58,4729,4,231,22,10.5,0.18181818181818182,0.5555555555555556,0.1111111111111111,0.3333333333333333
6457,1976,Graduation,Divorced,64892.0,0,1,2014-05-29,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,3,11,0,50,4350,2,902,28,32.214285714285715,0.07142857142857142,0.2727272727272727,0.18181818181818182,0.5454545454545454
2639,1966,Graduation,Single,43602.0,1,1,2014-01-10,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,3,11,0,60,4489,3,68,15,4.533333333333333,0.2,0.5,0.16666666666666666,0.3333333333333333
8299,1989,PhD,Single,33996.0,0,0,2013-09-11,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0,37,4610,1,71,10,7.1,0.1,0.2,0.2,0.6
6437,1985,2n Cycle,Single,41473.0,1,0,2013-06-19,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,3,11,0,41,4694,2,76,13,5.846153846153846,0.07692307692307693,0.4,0.0,0.6
6912,1967,PhD,Married,63246.0,0,2,2013-08-20,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,3,11,0,59,4632,4,772,26,29.692307692307693,0.038461538461538464,0.2857142857142857,0.14285714285714285,0.5714285714285714
7327,1959,PhD,Married,36732.0,1,1,2013-12-29,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,3,11,0,67,4501,4,47,11,4.2727272727272725,0.2727272727272727,0.16666666666666666,0.16666666666666666,0.6666666666666666
5299,1970,PhD,Married,69084.0,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,56,4541,3,1586,33,48.06060606060606,0.06060606060606061,0.30434782608695654,0.13043478260869565,0.5652173913043478
4127,1967,PhD,Married,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,59,4811,3,1529,40,38.225,0.05,0.34375,0.3125,0.34375
8143,1985,PhD,Single,37929.0,0,0,2013-07-30,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,3,11,1,41,4653,1,265,20,13.25,0.1,0.36363636363636365,0.18181818181818182,0.45454545454545453
1964,1951,Graduation,Together,86610.0,0,0,2013-09-05,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,3,11,0,75,4616,2,1603,20,80.15,0.05,0.29411764705882354,0.35294117647058826,0.35294117647058826
3690,1986,Master,Married,80141.0,0,0,2013-01-11,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,3,11,1,40,4853,2,2091,28,74.67857142857143,0.03571428571428571,0.3333333333333333,0.19047619047619047,0.47619047619047616
3433,1955,2n Cycle,Married,72635.0,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,71,4710,2,981,24,40.875,0.041666666666666664,0.3,0.4,0.3
3389,1970,Graduation,Married,69016.0,0,1,2012-11-22,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,3,11,0,56,4903,3,1533,39,39.30769230769231,0.10256410256410256,0.26666666666666666,0.3,0.43333333333333335
4712,1991,2n Cycle,Together,20193.0,0,0,2012-11-28,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,3,11,0,35,4897,2,82,11,7.454545454545454,0.09090909090909091,0.16666666666666666,0.16666666666666666,0.6666666666666666
1170,1975,Graduation,Married,27573.0,1,0,2013-03-25,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,3,11,0,51,4780,3,244,22,11.090909090909092,0.18181818181818182,0.5,0.1,0.4
6347,1979,Basic,Single,15862.0,1,0,2013-06-27,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,47,4686,2,36,13,2.769230769230769,0.07692307692307693,0.25,0.0,0.75
4065,1976,PhD,Married,49544.0,1,0,2013-02-12,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,3,11,0,50,4821,3,404,23,17.565217391304348,0.08695652173913043,0.35714285714285715,0.07142857142857142,0.5714285714285714
8230,1980,Graduation,Married,33228.0,1,0,2014-01-23,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,3,11,0,46,4476,3,71,13,5.461538461538462,0.07692307692307693,0.4,0.0,0.6
1215,1978,Graduation,Together,70440.0,0,0,2013-10-08,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,3,11,0,48,4583,2,1572,26,60.46153846153846,0.038461538461538464,0.22727272727272727,0.45454545454545453,0.3181818181818182
5939,1971,Graduation,Together,38232.0,1,1,2014-01-17,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,3,11,0,55,4482,4,122,16,7.625,0.25,0.42857142857142855,0.14285714285714285,0.42857142857142855
2156,1955,PhD,Married,22554.0,1,1,2012-11-03,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,3,11,0,71,4922,4,41,15,2.7333333333333334,0.26666666666666666,0.3333333333333333,0.0,0.6666666666666666
7788,1983,PhD,Married,23536.0,1,0,2014-06-04,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,43,4344,3,10,7,1.4285714285714286,0.14285714285714285,0.0,0.0,1.0
10323,1952,Graduation,Married,49413.0,0,1,2013-10-25,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,3,11,0,74,4566,3,304,18,16.88888888888889,0.1111111111111111,0.36363636363636365,0.18181818181818182,0.45454545454545453
7947,1969,Graduation,Married,42231.0,1,1,2014-03-25,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0,57,4415,4,37,10,3.7,0.1,0.25,0.0,0.75
1891,1980,Master,Divorced,78789.0,0,0,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,3,11,1,46,5009,1,1754,18,97.44444444444444,0.05555555555555555,0.26666666666666666,0.4,0.3333333333333333
2570,1968,Graduation,Together,56534.0,0,1,2013-07-23,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1,58,4660,3,815,33,24.696969696969695,0.12121212121212122,0.47619047619047616,0.19047619047619047,0.3333333333333333
9256,1971,Graduation,Single,58350.0,0,1,2013-01-04,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,3,11,0,55,4860,2,1001,33,30.333333333333332,0.12121212121212122,0.34782608695652173,0.13043478260869565,0.5217391304347826
295,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,37,4664,1,1157,23,50.30434782608695,0.043478260869565216,0.14285714285714285,0.3333333333333333,0.5238095238095238
7397,1951,Graduation,Single,49090.0,0,1,2013-07-19,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,3,11,0,75,4664,2,688,28,24.571428571428573,0.10714285714285714,0.3888888888888889,0.1111111111111111,0.5
6349,1987,Master,Divorced,61787.0,0,0,2013-07-06,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,3,11,0,39,4677,1,1319,24,54.958333333333336,0.041666666666666664,0.4444444444444444,0.2222222222222222,0.3333333333333333
10790,1985,PhD,Married,18169.0,1,0,2013-02-19,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,41,4814,3,21,12,1.75,0.08333333333333333,0.3333333333333333,0.0,0.6666666666666666
10398,1981,2n Cycle,Single,24336.0,1,0,2012-08-27,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,3,11,0,45,4990,2,31,11,2.8181818181818183,0.09090909090909091,0.3333333333333333,0.0,0.6666666666666666
2431,1990,Graduation,Married,18222.0,0,0,2012-12-31,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,3,11,0,36,4864,2,67,14,4.785714285714286,0.07142857142857142,0.4,0.0,0.6
550,1952,Graduation,Divorced,62335.0,0,1,2013-05-23,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,3,11,0,74,4721,2,708,23,30.782608695652176,0.08695652173913043,0.15789473684210525,0.15789473684210525,0.6842105263157895
1890,1971,2n Cycle,Together,42033.0,1,1,2012-09-19,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,55,4967,4,25,11,2.272727272727273,0.09090909090909091,0.3333333333333333,0.0,0.6666666666666666
10742,1983,PhD,Married,86580.0,0,0,2013-02-27,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,3,11,0,43,4806,2,746,12,62.166666666666664,0.0,0.36363636363636365,0.18181818181818182,0.45454545454545453
10356,1957,PhD,Divorced,41437.0,1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,69,4964,3,32,12,2.6666666666666665,0.08333333333333333,0.25,0.0,0.75
4676,1951,Master,Widow,73705.0,0,2,2014-03-05,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,75,4435,3,1695,30,56.5,0.06666666666666667,0.391304347826087,0.2608695652173913,0.34782608695652173
8852,1976,Graduation,Married,61064.0,0,1,2012-08-31,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,3,11,0,50,4986,3,1080,34,31.764705882352942,0.14705882352941177,0.34782608695652173,0.17391304347826086,0.4782608695652174
3565,1955,Master,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,71,4410,4,72,16,4.5,0.1875,0.5,0.0,0.5
5294,1989,Graduation,Single,18358.0,1,0,2013-11-20,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0,37,4540,2,57,17,3.3529411764705883,0.17647058823529413,0.42857142857142855,0.0,0.5714285714285714
1958,1973,PhD,Together,55012.0,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,53,4419,3,660,30,22.0,0.2,0.42105263157894735,0.10526315789473684,0.47368421052631576
7349,1973,Basic,Together,9722.0,1,0,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,3,11,1,53,4954,3,103,19,5.421052631578948,0.21052631578947367,0.42857142857142855,0.14285714285714285,0.42857142857142855
8799,1984,PhD,Married,38175.0,1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,3,11,0,42,4598,3,153,18,8.5,0.16666666666666666,0.375,0.125,0.5
1351,1956,Master,Together,58656.0,0,1,2012-09-20,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,3,11,0,70,4966,3,1220,38,32.10526315789474,0.10526315789473684,0.25,0.2857142857142857,0.4642857142857143
1045,1965,Graduation,Together,52117.0,0,1,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,3,11,0,61,5001,3,279,20,13.95,0.1,0.45454545454545453,0.18181818181818182,0.36363636363636365
7732,1978,Graduation,Married,64813.0,1,0,2014-01-02,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,3,11,0,48,4497,3,745,25,29.8,0.04,0.3684210526315789,0.10526315789473684,0.5263157894736842
8070,1973,PhD,Married,54222.0,0,1,2014-03-01,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,3,11,0,53,4439,3,264,15,17.6,0.06666666666666667,0.2727272727272727,0.2727272727272727,0.45454545454545453
477,1986,Graduation,Married,83512.0,0,0,2014-06-17,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,3,11,1,40,4331,2,2157,23,93.78260869565217,0.043478260869565216,0.19047619047619047,0.3333333333333333,0.47619047619047616
